channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UCAPlkRGvp4_JnsIyOJmpgDg,theGrio Politics,@thegriopolitics,"theGrio Politics is the largest Black newsroom in America committed to reporting on politics, from the Black perspective. 

theGrio comes to you with five distinct businesses: a website, live events, a cable network, a mobile and streaming app, and a podcast network. Our mission is to do more than inform.

Available on most major cable and satellite systems and accessible on more than 200 million connected devices and OTT platforms, theGrio is committed to its authentic, unbiased and unapologeti",US,2019-12-05T16:07:03.589485Z,150000,8277,33672202,"""Black News"" theGrio News Politics ""theGrio Politics""",https://www.youtube.com/channel/UCAPlkRGvp4_JnsIyOJmpgDg
UC9VXNTORMZckZ3wMHnVXOVQ,Libertarian Europe,@libertarian.europe,"In this channel we talk about libertarianism in Europe.

Visit our website for more content and information about us: https://libertarianeurope.com

We're also available on Spotify, Apple Podcast, Google Podcast, Amazon Podcast, Podbean and other Podcast platforms.
",IE,2021-03-22T11:08:35.803683Z,1740,19,45990,"libertarian ""libertarian europe"" libertarianism europe ""ancap europe"" ""anarchocapitalism europe"" anarchocapitalism capitalism ""european capitalism"" ""classical liberalism"" ""europe liberalism"" ""european liberalism""",https://www.youtube.com/channel/UC9VXNTORMZckZ3wMHnVXOVQ
UCEo1gB9psJ-xMEuVVVBWiZw,BBC What’s New / Actu Jeunes,@bbcwhatsnew,"Welcome to the official BBC What's New and BBC Actu Jeunes YouTube channel. 
 
We’re the BBC’s first bilingual YouTube channel for teenagers, making films in English and French about the issues that matter to young people across Africa.

Bienvenue sur la chaîne YouTube officielle de BBC Actu Jeunes et BBC What’s New.  

Nous sommes la première chaîne YouTube bilingue de la BBC à destination des jeunes. Nous produisons des vidéos en français et en anglais sur les sujets qui intéressent la jeuness",GB,2018-06-18T15:01:22Z,35700,931,6235062,"""bbc africa"" ""bbc what's new"" ""what's new bbc"" ""bbc news kids"" ""bbc africa kids"" ""bbc children's news"" bbc ""bbc news"" ""world service"" ""bbc world service""",https://www.youtube.com/channel/UCEo1gB9psJ-xMEuVVVBWiZw
UCYeF244yNGuFefuFKqxIAXw,The Royal Institution,@theroyalinstitution,"Explosive short films, full length talks from the world’s leading scientists and writers, and videos to challenge the way you look at the world. 

The Royal Institution is a 200 year old independent charity creating opportunities for the public and scientists to explore science together, through events, education, and the CHRISTMAS LECTURES.

Consider becoming a YouTube Member: https://www.youtube.com/channel/UCYeF244yNGuFefuFKqxIAXw/join

Or support us by donating: https://www.rigb.org/join-and",GB,2009-09-16T11:05:59Z,1670000,1554,255316531,"Maths Chemistry Physics Biology experiments science demonstration ""christmas lecture"" christmaslecture royal Institution institute ri demos technology education engineering mathematics masterclasses albermarle",https://www.youtube.com/channel/UCYeF244yNGuFefuFKqxIAXw
UCYBGuI6-V6py9oTCAAmaYhw,Meta Monkeys,@metamonkeystv,"For Advertisement Inquiries: 94459 41730
Mail : contact.tmmeta@gmail.com",IN,2022-06-12T07:11:46.962759Z,151000,337,14248273,,https://www.youtube.com/channel/UCYBGuI6-V6py9oTCAAmaYhw
UCxB7jMnHekMzHsOl9iZpXrA,Danny Rayes,@dannyrayes,"Follow My Other Socials👇🏽


",US,2023-01-19T09:52:07.066121Z,1760000,2306,4639951264,,https://www.youtube.com/channel/UCxB7jMnHekMzHsOl9iZpXrA
UC7fWeaHhqgM4Ry-RMpM2YYw,TRT World,@trtworld,"At TRT World we're building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter. We explore the reality behind the hashtags and the people behind the statistics. We will seek to unpack the issues behind each story.

By placing the human at the heart of each story we hope to promote a global conscience that provokes moral reactions - revealing a deeper understa",TR,2015-03-17T07:53:02Z,10000000,64504,2700083105,"TRT TRTWorld ""Trt World"" ""World News"" Media Breaking ""trt international"" ""trt world news"" ""trt breaking news"" ""breaking news"" ""trt international channel"" ""trt english channel"" ""trt english"" trt ""explainer videos"" ""politics videos"" ""profile videos"" ""social videos"" ""context videos""",https://www.youtube.com/channel/UC7fWeaHhqgM4Ry-RMpM2YYw
UC5HJaVyYgo7WPCvIBchRBzQ,The Problem With Jon Stewart,@theproblemwithjonstewart,"All episodes of season 2 now streaming on @appletvplus
",,2021-06-23T21:17:41.412246Z,1340000,207,244805746,,https://www.youtube.com/channel/UC5HJaVyYgo7WPCvIBchRBzQ
UCXl0djQ2IljcG-shgv-hIEA,Daniel Iles Shorts,@danielilesshorts,"Making coaches go viral
",US,2011-08-17T03:44:24Z,822000,583,424650428,"Finance ""credit card"" loans investments ""real estate"" ""personal finance"" money stocks",https://www.youtube.com/channel/UCXl0djQ2IljcG-shgv-hIEA
UCRzYN32xtBf3Yxsx5BvJWJw,warikoo,@warikoo,"warikoo is a serial entrepreneur, a bestselling author and an online educator

Ankur Warikoo is an internet entrepreneur, and is:
- One of India’s top content creators with a following of 14Mn+ followers across YouTube, LinkedIn, Instagram, Twitter and Facebook
- 4X Bestselling author of Do Epic Shit (2021), Get Epic Shit Done (2022), Make Epic Money (2024) and Build An Epic Career (2025)
- An entrepreneur running WebVeda.com - an online school for young Indians, with 430,000+ students so far
- ",IN,2017-08-01T09:30:48Z,6630000,2066,1895078516,"motivation entrepreneur inspiration entrepreneurship ""indian entrepreneur"" internet speaker warikoo ""growth mindset"" awareness ankur ""ankur warikoo"" ""money matters"" ""personal finance"" ""mutual funds"" investing stocks",https://www.youtube.com/channel/UCRzYN32xtBf3Yxsx5BvJWJw
UC9OIwUcx-Uss7xj7s1P5XGw,PensionCraft,@pensioncraft,"My name is Ramin Nakisa and I started PensionCraft in 2016 as I felt strongly that I wanted to teach people how to invest well for themselves so they could stop making costly mistakes and losing their money through having to pay unnecessarily high fees.

Before starting PensionCraft, I worked in investment banking as a strategist and I was a frequent contributor on CNBC and Bloomberg TV. I have written two books about finance and investment: one for professional investors and one that explains h",GB,2017-02-02T08:07:49Z,208000,607,22946750,"Investing ""Investing Education"" ""Financial Education"" ""stock market"" economy ""financial news""",https://www.youtube.com/channel/UC9OIwUcx-Uss7xj7s1P5XGw
UCXJDmgD6nHCx0sEKM8VXxfQ,Kano Akademy,@kanoakademy,"Kano Akademy is an online and digital platform targeted to anyone interested to learn online through our expert content creators. Kano Akademy also provides an excellent learning experience for anyone interested in learning online. If you need to know more about our various content, study motivation, studying tips, please subscribe to our YouTube Channel and follow us on social media @KanoAkademy to see for yourself!
https://www.youtube.com/@KanoAkademy",ZA,2020-06-19T22:57:20.627164Z,1960,78,124966,"Accounting Tutor online FAC1501 fac1502 fac1503 unisa grade12 ""grade 12"" ""Financial Accounting"" FAC1503 UNISA ""Accounting Students"" accounting ""financial accounting and reporting"" ""basic accounting"" ""accounting 101"" ""accounting cycle"" ""accounting basics"" ""accounting equation"" ""accounting examples"" ""accounting tutorial"" ""double entry accounting"" ""statement of financial position"" ""accounting explained"" ""t account"" ""accounting introduction"" ""accounting for beginners"" ""journal entries"" TVET N4 N5 N6",https://www.youtube.com/channel/UCXJDmgD6nHCx0sEKM8VXxfQ
UC9meLxlL6MbOa4KXO96_nag,UOB,@uob,"We’re here to do Right By You.  

At UOB, we aspire to build a better future for the people and businesses in the region. 

Through our extensive network and suite of capabilities, we offer financial solutions to the people and businesses within, and connecting with ASEAN. 

• We create solutions tailored to your unique needs through data and relationship-led insights.  
• Our comprehensive regional network and one-bank approach connects your business to new opportunities in ASEAN.  
• We help b",SG,2012-11-23T18:52:37Z,29000,1283,85705543,"UOB ""UOB Group"" ""UOB Singapore"" Bank Banks",https://www.youtube.com/channel/UC9meLxlL6MbOa4KXO96_nag
UCTOoRgpHTjAQPk6Ak70u-pA,CNN 10,@cnn10,"Explaining global news to a global audience: This is the mission of CNN 10, a 10-minute educational news show that appears as a daily digital video.  CNN 10 serves a growing audience interested in compact on-demand news broadcasts ideal for explanation seekers on the go or in the classroom.

We give a shout out to one school at the end of every CNN 10 episode. Parents and teachers may submit requests for their schools in the comments on our YouTube page. For legal reasons, CNN 10 cannot accept s",US,2019-12-05T16:58:01.30743Z,1060000,1774,119977354,"""cnn 10"" cnn10 ""carl azuz"" ""cnn student news"" cnnstudentnews news puns ""news in 10"" carlazuz ""fridays are awesome"" fridaysareawesome education ""what is"" ""channel one news"" channelone ""channel one"" explained",https://www.youtube.com/channel/UCTOoRgpHTjAQPk6Ak70u-pA
UCILJHjiiInulqZ5ZOaPPwMQ,The Crypto Historian,@thecryptohistor1an,"🚀 Welcome to the Forgotten Side of Crypto.

Think Bitcoin came out of nowhere? Think again.

On this channel, we dig deep into the hidden history of cryptocurrency — the wild experiments, forgotten coins, corporate flops, and government attempts before Satoshi ever hit “publish.”

From Bill Gates and DigiCash, to PayPal’s almost-Bitcoin, McDonald’s digital currency, and the state-backed Petro — every episode uncovers a strange but true story that shaped the future of money.

🎬 Expect:

Mini-docu",IE,2022-10-25T11:03:31.000577Z,1540,356,627619,,https://www.youtube.com/channel/UCILJHjiiInulqZ5ZOaPPwMQ
UCFfn9lYtV-pKT5OZmcpXhXg,Wealthfront,@wealthfrontvideos,"Wealthfront integrates investing and saving products to help young professionals build long-term wealth in any market condition. Through software, we deliver high-yield savings through partner banks, diversified ETF and bond ETF investing, zero-commission stock investing, and low-cost loans to help both sophisticated and new investors learn, lower costs, and grow wealth.

To learn more please visit www.wealthfront.com or download the app on the App Store or Google Play.

Sign up through this lin",US,2013-12-19T19:20:05Z,14000,307,1012873,,https://www.youtube.com/channel/UCFfn9lYtV-pKT5OZmcpXhXg
UCO5lHNdljP1a2N9Vu8p1RDQ,What Is,@mr_what_is,"Welcome! We are here to provide answers to all of your questions, no matter what they may be. Whether you're looking for information on a specific topic, or just want to learn something new, we've got you covered. Our channel tries to answer a wide variety of “What is…” questions. We strive to bring you reliable and accurate information that is easy to understand. So if you have a question, don't hesitate to ask – we're here to help. Subscribe to our channel to stay up to date with the latest co",US,2022-07-26T18:25:45.138887Z,18400,122,3980560,"""What is..."" Explainer ""Art movements"" Finance ""Pop Culture"" Educational ""Native American""",https://www.youtube.com/channel/UCO5lHNdljP1a2N9Vu8p1RDQ
UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,@markets,"The latest financial news and market analysis, direct from Bloomberg TV.

Visit our other YouTube channels:

Bloomberg Originals: https://www.youtube.com/@business
Bloomberg News: https://www.youtube.com/@Bloomberg-News
Bloomberg Originals: https://www.youtube.com/@business
Bloomberg Quicktake: Explained https://www.youtube.com/@bloombergexplained

For more coverage on news, markets and more: http://www.bloomberg.com",US,2017-05-03T19:57:47Z,2890000,85568,1219970104,business finance markets bonds stocks,https://www.youtube.com/channel/UCIALMKvObZNtJ6AmdCLP7Lg
UCsooa4yRKGN_zEE8iknghZA,TED-Ed,@teded,"TED-Ed’s mission is to create lessons worth sharing. Feed and expand your curiosity with our award-winning animated shorts - published on YouTube and available with supplemental learning materials on ed.ted.com.

Want to suggest an idea for a TED-Ed animation, nominate an educator or animator? Visit our website at: http://ed.ted.com/get_involved.

Consider backing us on Patreon. By doing so, you directly support our nonprofit mission to create free, high-quality educational content: https://www.",US,2011-03-01T20:33:10Z,22000000,2306,4427343137,"TED TED-Ed TEDEd ""TED Education"" animation ""animated videos"" history math science myths riddles literature poetry psychology education ""mental health"" health space biology physics brain animals music philosophy",https://www.youtube.com/channel/UCsooa4yRKGN_zEE8iknghZA
UC-wEu3WBwS08B60a-s3UHfw,txcomptroller,@txcomptroller,"The official YouTube channel of the Texas Comptroller of Public Accounts.The Comptroller is the chief steward of the state's finances, acting as tax collector, chief accountant, chief revenue estimator and treasurer for all of state government.",US,2009-02-23T15:22:34Z,6350,413,3578868,"""texas government"" ""texas comptroller"" ""small business texas"" ""unclaimed property texas"" txlege",https://www.youtube.com/channel/UC-wEu3WBwS08B60a-s3UHfw
UCjO2YQzR0ZzNc-YKFI7rTrQ,Eurostat,@eurostat-ec,Eurostat is the statistical office of the European Union. Its mission is to provide high-quality statistics and data on Europe.,,2012-06-07T16:29:55Z,2900,305,999299,,https://www.youtube.com/channel/UCjO2YQzR0ZzNc-YKFI7rTrQ
UCf_IZzCPfezcl-Bumo2gthg,SHREE RAM IAS GORAKHPUR,@shreeramiasgorakhpur,"WELCOME TO SHREE RAM IAS
""Your gateway to success! 🎯 Shree Ram IAS provides comprehensive UPSC, PCS, RO/ARO, PCS J, and all one-day exam preparation. We offer daily current affairs, mains answer writing, optional subject guidance, test series, and PYQ discussions. Subscribe for expert insights and boost your exam prep!""
Follow us on telegram for free notes and materials. 
https://t.me/ShreeramIAS123",IN,2014-12-31T16:49:09Z,752,150,115205,"""Shree Ram IAS Gorakhpur""",https://www.youtube.com/channel/UCf_IZzCPfezcl-Bumo2gthg
